Date,Rolling_Volatility_20D
2023-07-07,0.009737763266040053
2023-07-10,0.00959378944391062
2023-07-11,0.009627670797885995
2023-07-12,0.00962310003653337
2023-07-13,0.009971712274334967
2023-07-14,0.009926711571759225
2023-07-17,0.00986198962196513
2023-07-18,0.009799400447884738
2023-07-19,0.009756294345961583
2023-07-20,0.011175425140817605
2023-07-21,0.011157629522804836
2023-07-24,0.011032477395956598
2023-07-25,0.009903082754276217
2023-07-26,0.009469626093080519
2023-07-27,0.009517044607030489
2023-07-28,0.010162255772291108
2023-07-31,0.00968468308560061
2023-08-01,0.009821862264356128
2023-08-02,0.011180975401966753
2023-08-03,0.010891219995626013
2023-08-04,0.010862550162198946
2023-08-07,0.010785469051181724
2023-08-08,0.010929645658292558
2023-08-09,0.011292244041160273
2023-08-10,0.010754575679129068
2023-08-11,0.010713644096370104
2023-08-14,0.01088430701522977
2023-08-15,0.011067125393219182
2023-08-16,0.011307585087176948
2023-08-17,0.010222197970661361
2023-08-18,0.010145821315822551
2023-08-21,0.01112591241448867
2023-08-22,0.0110797402409623
2023-08-23,0.011546608271522556
2023-08-24,0.012033583745053976
2023-08-25,0.011250592150450973
2023-08-28,0.011378090686941046
2023-08-29,0.012679454990571196
2023-08-30,0.011654272474739465
2023-08-31,0.0116291570764163
2023-09-01,0.011663557071225928
2023-09-05,0.011630196637337505
2023-09-06,0.01181874064711134
2023-09-07,0.01127309676790959
2023-09-08,0.011265707583993416
2023-09-11,0.011757054375958196
2023-09-12,0.01157568832864699
2023-09-13,0.01105387462571712
2023-09-14,0.010684590231038689
2023-09-15,0.011127639889140149
2023-09-18,0.011090086257126968
2023-09-19,0.010279277644229668
2023-09-20,0.010785617850556605
2023-09-21,0.01099176009222028
2023-09-22,0.010373312076384195
2023-09-25,0.010464008941442761
2023-09-26,0.010847324561822408
2023-09-27,0.00932855302626035
2023-09-28,0.009606879421287644
2023-09-29,0.009609632372667083
2023-10-02,0.010104430629431097
2023-10-03,0.010563178688368717
2023-10-04,0.010715263589384062
2023-10-05,0.01069787691878893
2023-10-06,0.011230857818641079
2023-10-09,0.010651304894780443
2023-10-10,0.010574879600330095
2023-10-11,0.01055556595328518
2023-10-12,0.010248566133094227
2023-10-13,0.009743253140032122
2023-10-16,0.009956342346815212
2023-10-17,0.009986642345764336
2023-10-18,0.010123465190702627
2023-10-19,0.009877400184145204
2023-10-20,0.01069202091326816
2023-10-23,0.010544107291090087
2023-10-24,0.010144274202363954
2023-10-25,0.011473300322949171
2023-10-26,0.012099718981490017
2023-10-27,0.012239099855100294
2023-10-30,0.012094676477214537
2023-10-31,0.01164439249323145
2023-11-01,0.012046230049813674
2023-11-02,0.012825289408801161
2023-11-03,0.012447844053698701
2023-11-06,0.012443956798904256
2023-11-07,0.01253221683701377
2023-11-08,0.012458814240517752
2023-11-09,0.012550375696578958
2023-11-10,0.013186652723532333
2023-11-13,0.01305107659285229
2023-11-14,0.013571250148809898
2023-11-15,0.012955708124536742
2023-11-16,0.012506059529803945
2023-11-17,0.011513086168049117
2023-11-20,0.011554740461727666
2023-11-21,0.011596111792239468
2023-11-22,0.009645118327823868
2023-11-24,0.0075788122703887096
2023-11-27,0.0077114398068806106
2023-11-28,0.007624487581158549
2023-11-29,0.008181488576095044
2023-11-30,0.0077635328026521575
2023-12-01,0.006988605246886583
2023-12-04,0.007558798179512266
2023-12-05,0.007615196612316122
2023-12-06,0.007862569070256712
2023-12-07,0.008404086625315523
2023-12-08,0.008195833118622837
2023-12-11,0.0077387485648542555
2023-12-12,0.007795598134982781
2023-12-13,0.0068756074205778015
2023-12-14,0.006884533424289484
2023-12-15,0.00695718372035953
2023-12-18,0.007245807232513281
2023-12-19,0.007152727672108409
2023-12-20,0.007847714927679456
2023-12-21,0.008201376188910285
2023-12-22,0.008154127552731828
2023-12-26,0.008157350758108283
2023-12-27,0.008095101629981135
2023-12-28,0.007859220484608945
2023-12-29,0.007925162962532059
2024-01-02,0.008097854307963774
2024-01-03,0.007779707984700568
2024-01-04,0.00776641553419383
2024-01-05,0.007435804869507919
2024-01-08,0.007649179256869511
2024-01-09,0.007524120366142651
2024-01-10,0.0071757458356720635
2024-01-11,0.007169590544122788
2024-01-12,0.00720559535510003
2024-01-16,0.0072738455883779255
2024-01-17,0.00730664536916298
2024-01-18,0.007159891332680087
2024-01-19,0.007485484638530692
2024-01-22,0.006733720100481824
2024-01-23,0.006387489890409262
2024-01-24,0.006542305461523011
2024-01-25,0.00690092851897073
2024-01-26,0.006892580453263958
2024-01-29,0.0072821784094226644
2024-01-30,0.0071567149600105205
2024-01-31,0.00890689477798167
2024-02-01,0.008921882584294076
2024-02-02,0.011261598894774174
2024-02-05,0.011407898686119404
2024-02-06,0.010963997986690519
2024-02-07,0.011204030514491542
2024-02-08,0.01110997351365659
2024-02-09,0.011169965125380597
2024-02-12,0.011203392724764892
2024-02-13,0.011706952108683477
2024-02-14,0.011695822239010958
2024-02-15,0.011717569858838798
2024-02-16,0.011748340346425978
2024-02-20,0.012090573538342074
2024-02-21,0.01206950673418427
2024-02-22,0.01359877024929473
2024-02-23,0.013426786308225035
2024-02-26,0.013493516656819714
2024-02-27,0.01334612284716596
2024-02-28,0.013451013176940764
2024-02-29,0.01209307810472302
2024-03-01,0.012049180906877286
2024-03-04,0.010363673275461015
2024-03-05,0.010758658041827662
2024-03-06,0.010752571664925735
2024-03-07,0.01091318672942651
2024-03-08,0.011077035390518523
2024-03-11,0.010877949402092805
2024-03-12,0.011350570552321332
2024-03-13,0.010933928889220847
2024-03-14,0.010725557601788584
2024-03-15,0.010663681873258063
2024-03-18,0.011125617036059165
2024-03-19,0.010803041533984188
2024-03-20,0.011013326527577916
2024-03-21,0.008901026781838095
2024-03-22,0.008834698309521282
2024-03-25,0.008827806755464837
2024-03-26,0.008839396288667464
2024-03-27,0.008711648658150502
2024-03-28,0.008648347824156919
2024-04-01,0.008573815057908237
2024-04-02,0.008487810630603769
2024-04-03,0.007850499968235947
2024-04-04,0.008143648041345618
2024-04-05,0.007759756235181513
2024-04-08,0.007486323770931975
2024-04-09,0.007450983954315463
2024-04-10,0.0068281204769669365
2024-04-11,0.0072096596158120335
2024-04-12,0.008521878421565775
2024-04-15,0.009324121305834224
2024-04-16,0.008553604475689298
2024-04-17,0.008560941686398978
2024-04-18,0.008031094249560276
2024-04-19,0.008812416354484435
2024-04-22,0.008879890827674807
2024-04-23,0.009595052065230165
2024-04-24,0.00986219081498263
2024-04-25,0.009853241708263556
2024-04-26,0.010711957443270852
2024-04-29,0.010971703117545755
2024-04-30,0.011695472776425643
2024-05-01,0.011649710259879532
2024-05-02,0.011954406666483283
2024-05-03,0.012171315886658315
2024-05-06,0.012490492078104331
2024-05-07,0.01251175488413645
2024-05-08,0.012453693949148035
2024-05-09,0.012133419558278328
2024-05-10,0.01130191446775392
2024-05-13,0.010454532232598757
2024-05-14,0.010572611220792562
2024-05-15,0.010437515996277106
2024-05-16,0.010460271377467583
2024-05-17,0.009192268820093361
2024-05-20,0.009418100267648345
2024-05-21,0.00925682046554599
2024-05-22,0.00951844658529028
2024-05-23,0.009403794885536805
2024-05-24,0.009013623028580803
2024-05-28,0.008886897533470146
2024-05-29,0.007257593314574622
2024-05-30,0.007799640002936568
2024-05-31,0.007422688456995318
2024-06-03,0.006905770045028132
2024-06-04,0.006406411363682072
2024-06-05,0.006763745379041234
2024-06-06,0.006750985245637762
2024-06-07,0.006847162790213104
2024-06-10,0.006804496965462699
2024-06-11,0.006820083686920999
2024-06-12,0.006807111000092822
2024-06-13,0.006643893283727872
2024-06-14,0.006620879057404358
2024-06-17,0.006716378218669206
2024-06-18,0.0066099591167258775
2024-06-20,0.006364470773048278
2024-06-21,0.006080475540155738
2024-06-24,0.006017690519351893
2024-06-25,0.006288288244083945
2024-06-26,0.006506192675520378
2024-06-27,0.0061527885240298275
2024-06-28,0.0055678787945120396
2024-07-01,0.0059286358437128026
2024-07-02,0.006506927360199592
2024-07-03,0.0065552694297633385
2024-07-05,0.006431895485107778
2024-07-08,0.006540886339356111
2024-07-09,0.006312457298345565
2024-07-10,0.006445715511644452
2024-07-11,0.009734950162545278
2024-07-12,0.0096400765798736
2024-07-15,0.009676099104640328
2024-07-16,0.009617930406814105
2024-07-17,0.010617514419801006
2024-07-18,0.010689826529608667
2024-07-19,0.011018278249324673
2024-07-22,0.0112232832776443
2024-07-23,0.011198124053193727
2024-07-24,0.014306494612761862
2024-07-25,0.014136867709790156
2024-07-26,0.014269019669015975
2024-07-29,0.014280016493665325
2024-07-30,0.014054305041366094
2024-07-31,0.014495629847382919
2024-08-01,0.014733650775663198
2024-08-02,0.015116067302251531
2024-08-05,0.016913346765432206
2024-08-06,0.017106514714771474
2024-08-07,0.016659543961376783
2024-08-08,0.017183255081942354
2024-08-09,0.01727492266011849
2024-08-12,0.017183787802095455
2024-08-13,0.018023289415404903
2024-08-14,0.017723470420314972
2024-08-15,0.018416580103089268
2024-08-16,0.018295228917407
2024-08-19,0.018260702130584127
2024-08-20,0.018291153576710316
2024-08-21,0.015832577872167984
2024-08-22,0.01617135787857114
2024-08-23,0.016328809323279507
2024-08-26,0.01637960002301698
2024-08-27,0.016286947932393134
2024-08-28,0.0156644238998919
2024-08-29,0.01515263609023497
2024-08-30,0.014324725563964684
2024-09-03,0.012719075106211829
2024-09-04,0.012622344442305056
2024-09-05,0.012428016497186193
2024-09-06,0.013349330329363047
2024-09-09,0.013573310003184043
2024-09-10,0.013556043136898696
2024-09-11,0.013121683032820079
2024-09-12,0.013326381721170955
2024-09-13,0.012486602750703927
2024-09-16,0.012490093176692328
2024-09-17,0.012162634734349429
2024-09-18,0.01211962141496752
2024-09-19,0.013455439511326646
2024-09-20,0.01300899265402079
2024-09-23,0.012703082352382386
2024-09-24,0.012661115015691917
2024-09-25,0.012620246335760813
2024-09-26,0.012443854845045899
2024-09-27,0.01242003486707195
2024-09-30,0.012249684440137073
2024-10-01,0.010758908775158511
2024-10-02,0.010754061290344423
2024-10-03,0.010718623840478187
2024-10-04,0.008286927433452527
2024-10-07,0.00899914690599761
2024-10-08,0.0090788489112402
2024-10-09,0.008586420376283006
2024-10-10,0.00838317530268502
2024-10-11,0.008440674988866675
2024-10-14,0.008438982052790115
2024-10-15,0.00931391051784197
2024-10-16,0.009298694753098665
2024-10-17,0.007455645658199274
2024-10-18,0.0074253272376169546
2024-10-21,0.007349997797807497
2024-10-22,0.007322368154895568
2024-10-23,0.008296182175619083
2024-10-24,0.009550682435537071
2024-10-25,0.009665524003808169
2024-10-28,0.009598523989531796
2024-10-29,0.00928323948182428
2024-10-30,0.00926544168687004
2024-10-31,0.011182990468314771
2024-11-01,0.010660220683297928
2024-11-04,0.010267883881736852
2024-11-05,0.01059788857698412
2024-11-06,0.014484487246892934
2024-11-07,0.014649255296533836
2024-11-08,0.01459952477085767
2024-11-11,0.01458982278184355
2024-11-12,0.014007397293538611
2024-11-13,0.014035385667567214
2024-11-14,0.01431318489576505
2024-11-15,0.014879395897010683
2024-11-18,0.014911219345445929
2024-11-19,0.014941294881832068
2024-11-20,0.014216051950255156
2024-11-21,0.013762675164175899
2024-11-22,0.013724354715714851
2024-11-25,0.013726286612824736
2024-11-26,0.013775659117057994
2024-11-27,0.013891783394917277
2024-11-29,0.012252600269417716
2024-12-02,0.01233075869838581
2024-12-03,0.012082717024500448
2024-12-04,0.011886846293475683
2024-12-05,0.0071182790591288354
2024-12-06,0.006689438856846536
2024-12-09,0.006659505956427597
2024-12-10,0.006658707490685645
2024-12-11,0.0070948287507952065
2024-12-12,0.007527045363978604
2024-12-13,0.007163778882144775
2024-12-16,0.006088947685697501
2024-12-17,0.006093029105765806
2024-12-18,0.00934308502417685
2024-12-19,0.009343118719040111
2024-12-20,0.009293156843404841
2024-12-23,0.009584538463380327
2024-12-24,0.010013303579819563
2024-12-26,0.010004035087596357
2024-12-27,0.010569157517899119
2024-12-30,0.010770178466088194
2024-12-31,0.010690340318738991
2025-01-02,0.01067008470586882
2025-01-03,0.011543870197024183
2025-01-06,0.01191097589443681
2025-01-07,0.01243446843989173
2025-01-08,0.012432242990752197
2025-01-10,0.012546628236506232
2025-01-13,0.012171702552585205
2025-01-14,0.012068070712249097
2025-01-15,0.01378692802065564
2025-01-16,0.014340299403316088
2025-01-17,0.014770927564216274
2025-01-21,0.013082149086663494
2025-01-22,0.013139342873055153
2025-01-23,0.013121408658008284
2025-01-24,0.01295087597730391
2025-01-27,0.01317642111248918
2025-01-28,0.013867140883627747
2025-01-29,0.013544103414808085
2025-01-30,0.01327327166210806
2025-01-31,0.013125839934579005
2025-02-03,0.013407226896638586
2025-02-04,0.012991751290390348
2025-02-05,0.012823610317622258
2025-02-06,0.012295527962109592
2025-02-07,0.012738308018709303
2025-02-10,0.012499763451572303
2025-02-11,0.01249860068930515
2025-02-12,0.0124723875590461
2025-02-13,0.011204625789012464
2025-02-14,0.010276524558238229
2025-02-18,0.009848025331051658
2025-02-19,0.009804075570971005
2025-02-20,0.0098071445847807
2025-02-21,0.011368594007900608
2025-02-24,0.011546115709365956
2025-02-25,0.011516063752992479
2025-02-26,0.01033840047366563
2025-02-27,0.01097636891220279
2025-02-28,0.012155279789213132
2025-03-03,0.01345808813821243
2025-03-04,0.013373336278866756
2025-03-05,0.013178062945386721
2025-03-06,0.013528783524714478
2025-03-07,0.013470423074950926
2025-03-10,0.01613628126075306
2025-03-11,0.016024059701868106
2025-03-12,0.016855481789792622
2025-03-13,0.01708360896878733
2025-03-14,0.018117947794655732
2025-03-17,0.018018013534647142
2025-03-18,0.01816279214292972
2025-03-19,0.018716083294188713
2025-03-20,0.018805485893849273
2025-03-21,0.018541194235063348
2025-03-24,0.01981372714414797
2025-03-25,0.01964581389588893
2025-03-26,0.020088828196019655
2025-03-27,0.019616759022685674
2025-03-28,0.019801433483317914
2025-03-31,0.018820125057347748
2025-04-01,0.018988523450032463
2025-04-02,0.018879988613370834
2025-04-03,0.022509191020534107
2025-04-04,0.0258814963536706
2025-04-07,0.024194637057870817
2025-04-08,0.024254191310426134
2025-04-09,0.03560760653875537
2025-04-10,0.03664483393084895
2025-04-11,0.03641030275443295
2025-04-14,0.03640608847518046
2025-04-15,0.036227752847096034
2025-04-16,0.03654413898804147
2025-04-17,0.036919656266204956
2025-04-21,0.03724004911270857
2025-04-22,0.03718825708211712
2025-04-23,0.03771212689245865
2025-04-24,0.03806148885056719
2025-04-25,0.03839029115017401
2025-04-28,0.03795721689514863
2025-04-29,0.03796129466764974
2025-04-30,0.03788031150160325
2025-05-01,0.03805547696974883
2025-05-02,0.03573425123066117
2025-05-05,0.032700146692536736
2025-05-06,0.03283077711598675
2025-05-07,0.032621442880721295
2025-05-08,0.02044845022502653
2025-05-09,0.017927889365164023
2025-05-12,0.019794669902137893
2025-05-13,0.019783055167959352
2025-05-14,0.019776862590673894
2025-05-15,0.018954124099429117
2025-05-16,0.01751153438611295
2025-05-19,0.014953257440618374
2025-05-20,0.014430343162255593
2025-05-21,0.014485946085093985
2025-05-22,0.013842383754849866
2025-05-23,0.013611853279417281
2025-05-27,0.014466976916952692
2025-05-28,0.014563244894166353
2025-05-29,0.014348785065786643
2025-05-30,0.014091842902856698
2025-06-02,0.013947857372112227
2025-06-03,0.013707143203097325
2025-06-04,0.01347796138049998
2025-06-05,0.01437521328120984
2025-06-06,0.014888530782384168
2025-06-09,0.014938111515543603
2025-06-10,0.01180265673939668
2025-06-11,0.011800300875592888
2025-06-12,0.011573731265014852
2025-06-13,0.010867030220558157
2025-06-16,0.010978594725547451
2025-06-17,0.011106523787398187
2025-06-18,0.011045112024045069
2025-06-20,0.010445881383598277
2025-06-23,0.010575838865514062
2025-06-24,0.010192778533003353
2025-06-25,0.008878728617485331
2025-06-26,0.008948495523242327
2025-06-27,0.009032076088423867
2025-06-30,0.008912576459983713
2025-07-01,0.009036531816732224
2025-07-02,0.009075892428213609
2025-07-03,0.009161116743519115
2025-07-07,0.008575279702532874
2025-07-08,0.007507562059696521
2025-07-09,0.007432986183120494
2025-07-10,0.007115271042480579
2025-07-11,0.0070654768613739915
2025-07-14,0.007101147359103978
2025-07-15,0.006962213033568681
2025-07-16,0.006565629450457673
2025-07-17,0.006293358617542248
2025-07-18,0.006303518362244413
2025-07-21,0.005989859336967416
2025-07-22,0.005833828968776113
2025-07-23,0.006007838514281813
2025-07-24,0.006374391826177704
2025-07-25,0.006092338443197212
2025-07-28,0.006002684311514774
2025-07-29,0.006677621433880846
2025-07-30,0.006549323199048828
2025-07-31,0.006440179021309128
2025-08-01,0.009283078143542471
2025-08-04,0.00926827117063879
2025-08-05,0.00927188709316161
2025-08-06,0.009541834891752391
2025-08-07,0.009430284823487081
2025-08-08,0.009946737099419773
2025-08-11,0.009937930355870294
2025-08-12,0.010245516262531488
2025-08-13,0.010246952767655413
2025-08-14,0.010254886712201887
2025-08-15,0.010327159061410476
2025-08-18,0.010310784613723598
2025-08-19,0.010798116386344762
2025-08-20,0.01084493129109008
2025-08-21,0.010707618634414247
2025-08-22,0.011741867120649424
2025-08-25,0.01168221358245382
2025-08-26,0.011247256505979963
2025-08-27,0.011247011838354422
2025-08-28,0.011248142814827156
2025-08-29,0.0084532364751496
2025-09-02,0.008446536432327506
2025-09-03,0.008642754889080038
2025-09-04,0.008670420428807992
2025-09-05,0.00889494710073693
2025-09-08,0.008431379104161486
2025-09-09,0.00895611011630393
2025-09-10,0.008701384956372236
2025-09-11,0.0089099217649246
2025-09-12,0.009107937452498377
2025-09-15,0.00931343416850206
2025-09-16,0.009299241638740964
2025-09-17,0.008605956977678866
2025-09-18,0.008225236860239122
2025-09-19,0.008122444691342157
2025-09-22,0.0069556859361185296
2025-09-23,0.007405686788813232
2025-09-24,0.007402070580777036
2025-09-25,0.007755891040718389
2025-09-26,0.007797734785238156
2025-09-29,0.007492080887027496
2025-09-30,0.007051012475116339
2025-10-01,0.006825963831945978
2025-10-02,0.006609476764870942
2025-10-03,0.006347608385983673
2025-10-06,0.006526015484639858
2025-10-07,0.006178889168271272
2025-10-08,0.006157169680048136
2025-10-09,0.005871072650425777
2025-10-10,0.009699029530637275
2025-10-13,0.010401228184261608
2025-10-14,0.010610239247875993
2025-10-15,0.01069983534960128
2025-10-16,0.01081520759913833
2025-10-17,0.010771593075768445
2025-10-20,0.011270036020665964
2025-10-21,0.011150058039557053
2025-10-22,0.01117302802434375
2025-10-23,0.011150383369508134
2025-10-24,0.011168160856297191
2025-10-27,0.011959907070067785
2025-10-28,0.012064541118271628
2025-10-29,0.012073188001232261
2025-10-30,0.013527073334603687
2025-10-31,0.013585595447929722
2025-11-03,0.013456835843534324
2025-11-04,0.013883600072463791
2025-11-05,0.013850015401944353
2025-11-06,0.014314840610708222
2025-11-07,0.011886144400163022
2025-11-10,0.011785340455687238
2025-11-11,0.01148871973623844
2025-11-12,0.01154573714792533
2025-11-13,0.012619016912567997
2025-11-14,0.012535567722273154
2025-11-17,0.012065837601079004
2025-11-18,0.012436855298223951
2025-11-19,0.012453451903243347
2025-11-20,0.012576616508449484
2025-11-21,0.012570655504859595
2025-11-24,0.012693306505795945
2025-11-25,0.012645036862617889
2025-11-26,0.012701330331631093
2025-11-28,0.011616826340613574
2025-12-01,0.011494814019493982
2025-12-02,0.011476546395781438
2025-12-03,0.011038877242273702
2025-12-04,0.011022455494147588
2025-12-05,0.010383265180041174
2025-12-08,0.010516072330547398
2025-12-09,0.009547068599948189
2025-12-10,0.009643052804686003
2025-12-11,0.009577839158533757
2025-12-12,0.008040862821679566
2025-12-15,0.008003141378736863
2025-12-16,0.007888927215619682
2025-12-17,0.007779863605530259
2025-12-18,0.00807750116785114
2025-12-19,0.007341713912177468
2025-12-22,0.007310325848450825
2025-12-23,0.00609494082116025
2025-12-24,0.005934783214309203
2025-12-26,0.005889362961282976
2025-12-29,0.005958928963713224
2025-12-30,0.0058843409863751145
2025-12-31,0.006086086678540864
2026-01-02,0.005920842356603905
2026-01-05,0.00648180604506795
2026-01-06,0.006540207287876858
2026-01-07,0.006434357507609952
2026-01-08,0.006514790457541048
2026-01-09,0.0064896849493935186
2026-01-12,0.006551336575127491
2026-01-13,0.006696891609367269
2026-01-14,0.00702438186754235
2026-01-15,0.007034845476953943
2026-01-16,0.006313788325957837
2026-01-20,0.00772203534380823
2026-01-21,0.008108373298665596
2026-01-22,0.00888207840655352
2026-01-23,0.008805647900214588
2026-01-26,0.008816675619640493
2026-01-27,0.009358160060538983
2026-01-28,0.009344091912385518
2026-01-29,0.009342029123986777
2026-01-30,0.009262649725795663
2026-02-02,0.009273660990023368
2026-02-03,0.008869104052615316
2026-02-04,0.009152020800770787
2026-02-05,0.010008654840895947
2026-02-06,0.010425458618773873
2026-02-09,0.010587364216789567
2026-02-10,0.010605972901566934
2026-02-11,0.010524634289476675
2026-02-12,0.011168847002506999
2026-02-13,0.011154321321217108
2026-02-17,0.011166279798486186
2026-02-18,0.010335726458621424
2026-02-19,0.009879361288437171
2026-02-20,0.00926467230951979
2026-02-23,0.00952454494226834
2026-02-24,0.009555292879823719
2026-02-25,0.010075039565924534
2026-02-26,0.010107298069565085
2026-02-27,0.01015437165504103
2026-03-02,0.010248352062220367
2026-03-03,0.010292637198741579
2026-03-04,0.010593139244358743
2026-03-05,0.010343651861401328
2026-03-06,0.009905316204039434
2026-03-09,0.009572095471936617
2026-03-10,0.009286814377605665
2026-03-11,0.009373389266321457
2026-03-12,0.009994855666117186
2026-03-13,0.009212092982195025
2026-03-16,0.009671859076651938
2026-03-17,0.009747261275462871
2026-03-18,0.009903523224008283
2026-03-19,0.01004385611265393
2026-03-20,0.010249840363985513
2026-03-23,0.010200386724770017
2026-03-24,0.010154737427365907
2026-03-25,0.009346305303864063
2026-03-26,0.01042927447110677
2026-03-27,0.011304448513240844
2026-03-30,0.01120905215926135
2026-03-31,0.014424935106016572
2026-04-01,0.014282669932823499
2026-04-02,0.014291017596143983
2026-04-06,0.014076682866016486
2026-04-07,0.014126413624473547
2026-04-08,0.014606902289643618
2026-04-09,0.014761509210533898
2026-04-10,0.014245719820483737
2026-04-13,0.014261095411701017
2026-04-14,0.014505168378275854
2026-04-15,0.014844688088391157
2026-04-16,0.014416424886854243
2026-04-17,0.014204406706896636
2026-04-20,0.013533081453251836
2026-04-21,0.013487390591227047
2026-04-22,0.01345129310007476
2026-04-23,0.013954391307097183
2026-04-24,0.01227144884002138
2026-04-27,0.010156957662660513
2026-04-28,0.01008264471523379
2026-04-29,0.007625079008838958
2026-04-30,0.007940590350206585
2026-05-01,0.00757831938596371
2026-05-04,0.007719449211759727
2026-05-05,0.007775083886342789
2026-05-06,0.0076056485804105916
2026-05-07,0.007533323942250927
2026-05-08,0.00750718777681208
2026-05-11,0.00739082470134957
2026-05-12,0.006721407827303142
2026-05-13,0.006475115427047905
2026-05-14,0.006470233614398729
2026-05-15,0.0066719593417262175
2026-05-18,0.006615239452245511
2026-05-19,0.007227319846124083
2026-05-20,0.006734571757297813
2026-05-21,0.006027591484786628
2026-05-22,0.005649576213775326
2026-05-26,0.005764664552371497
2026-05-27,0.005799111470888474
2026-05-28,0.005812315844208474
2026-05-29,0.0057733197020454294
2026-06-01,0.0059786568662967545
2026-06-02,0.006159808263473113
2026-06-03,0.006364993859886568
2026-06-04,0.0066102369060030575
2026-06-05,0.009088305928533708
2026-06-08,0.008975506017012438
2026-06-09,0.009124607670666135
2026-06-10,0.009754156630871955
2026-06-11,0.009224539181527528
2026-06-12,0.009197712923604079
2026-06-15,0.010011192928474064
2026-06-16,0.010022802232933154
2026-06-17,0.01089884093247049
2026-06-18,0.010908480284742977
2026-06-22,0.011119948309268856
2026-06-23,0.01112153401039948
2026-06-24,0.011197458244074856
2026-06-25,0.011298008323657563
2026-06-26,0.011625966083225579
2026-06-29,0.012407815408907596
2026-06-30,0.012615307237398598
2026-07-01,0.013517716396007547
2026-07-02,0.013547794477670867
2026-07-06,0.013361302283772294
2026-07-07,0.011996373553290878
2026-07-08,0.01209742611476342
2026-07-09,0.012068004392723788
2026-07-10,0.011393735229347243
2026-07-13,0.011401734841284365
2026-07-14,0.011454664238236458
2026-07-15,0.01140644286103428
2026-07-16,0.01162154565819908
2026-07-17,0.010707130547882884
2026-07-20,0.010677199996763653
2026-07-21,0.010299531625778114
2026-07-22,0.010181522106399403
2026-07-23,0.013175547042578364
2026-07-24,0.012659045943805082
